environment,label,source,inputUrl,inputPath,initialStatus,initialLocation,finalUrl,finalPath,finalStatus,redirectCount,redirectType,isInSitemapInitial,isInSitemapFinal,hasNoindex,canonicalUrl,classification,attempts,transientRecovered
local,New Local Project,local-project-sitemap,http://localhost:3000/no/blog/kategori/helse-velv-re/olivenolie-sundhed-videnskab-polyfenoler/,/no/blog/kategori/helse-velv-re/olivenolie-sundhed-videnskab-polyfenoler/,200,,http://localhost:3000/no/blog/kategori/helse-velv-re/olivenolie-sundhed-videnskab-polyfenoler/,/no/blog/kategori/helse-velv-re/olivenolie-sundhed-videnskab-polyfenoler/,200,0,none,true,true,false,http://localhost:3000/no/blog/kategori/helse-velv-re/olivenolie-sundhed-videnskab-polyfenoler/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/blog/categoria/conservazione/errori-conservazione-olio-cucina/,/blog/categoria/conservazione/errori-conservazione-olio-cucina/,200,,http://localhost:3000/blog/categoria/conservazione/errori-conservazione-olio-cucina/,/blog/categoria/conservazione/errori-conservazione-olio-cucina/,200,0,none,true,true,false,http://localhost:3000/blog/categoria/conservazione/errori-conservazione-olio-cucina/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/en/blog/category/storage/seven-common-mistakes-storing-olive-oil-kitchen/,/en/blog/category/storage/seven-common-mistakes-storing-olive-oil-kitchen/,200,,http://localhost:3000/en/blog/category/storage/seven-common-mistakes-storing-olive-oil-kitchen/,/en/blog/category/storage/seven-common-mistakes-storing-olive-oil-kitchen/,200,0,none,true,true,false,http://localhost:3000/en/blog/category/storage/seven-common-mistakes-storing-olive-oil-kitchen/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/de/blog/kategorie/lagerung-aufbewahrung/sieben-fehler-lagerung-olivenoel-kueche/,/de/blog/kategorie/lagerung-aufbewahrung/sieben-fehler-lagerung-olivenoel-kueche/,200,,http://localhost:3000/de/blog/kategorie/lagerung-aufbewahrung/sieben-fehler-lagerung-olivenoel-kueche/,/de/blog/kategorie/lagerung-aufbewahrung/sieben-fehler-lagerung-olivenoel-kueche/,200,0,none,true,true,false,http://localhost:3000/de/blog/kategorie/lagerung-aufbewahrung/sieben-fehler-lagerung-olivenoel-kueche/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/nl/blog/categorie/opslag-bewaring/zeven-fouten-bewaren-olijfolie-keuken/,/nl/blog/categorie/opslag-bewaring/zeven-fouten-bewaren-olijfolie-keuken/,200,,http://localhost:3000/nl/blog/categorie/opslag-bewaring/zeven-fouten-bewaren-olijfolie-keuken/,/nl/blog/categorie/opslag-bewaring/zeven-fouten-bewaren-olijfolie-keuken/,200,0,none,true,true,false,http://localhost:3000/nl/blog/categorie/opslag-bewaring/zeven-fouten-bewaren-olijfolie-keuken/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/da/blog/kategori/opbevaring/syv-fejl-opbevaring-olivenolie-koekken/,/da/blog/kategori/opbevaring/syv-fejl-opbevaring-olivenolie-koekken/,200,,http://localhost:3000/da/blog/kategori/opbevaring/syv-fejl-opbevaring-olivenolie-koekken/,/da/blog/kategori/opbevaring/syv-fejl-opbevaring-olivenolie-koekken/,200,0,none,true,true,false,http://localhost:3000/da/blog/kategori/opbevaring/syv-fejl-opbevaring-olivenolie-koekken/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/no/blog/kategori/lagring/syv-feil-lagring-olivenolje-kjoekken/,/no/blog/kategori/lagring/syv-feil-lagring-olivenolje-kjoekken/,200,,http://localhost:3000/no/blog/kategori/lagring/syv-feil-lagring-olivenolje-kjoekken/,/no/blog/kategori/lagring/syv-feil-lagring-olivenolje-kjoekken/,200,0,none,true,true,false,http://localhost:3000/no/blog/kategori/lagring/syv-feil-lagring-olivenolje-kjoekken/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/blog/categoria/consumo-corretto/crudo-vs-cottura-quando-usare-evo/,/blog/categoria/consumo-corretto/crudo-vs-cottura-quando-usare-evo/,200,,http://localhost:3000/blog/categoria/consumo-corretto/crudo-vs-cottura-quando-usare-evo/,/blog/categoria/consumo-corretto/crudo-vs-cottura-quando-usare-evo/,200,0,none,true,true,false,http://localhost:3000/blog/categoria/consumo-corretto/crudo-vs-cottura-quando-usare-evo/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/en/blog/category/proper-usage/raw-vs-cooked-when-extra-virgin-olive-oil-makes-difference/,/en/blog/category/proper-usage/raw-vs-cooked-when-extra-virgin-olive-oil-makes-difference/,200,,http://localhost:3000/en/blog/category/proper-usage/raw-vs-cooked-when-extra-virgin-olive-oil-makes-difference/,/en/blog/category/proper-usage/raw-vs-cooked-when-extra-virgin-olive-oil-makes-difference/,200,0,none,true,true,false,http://localhost:3000/en/blog/category/proper-usage/raw-vs-cooked-when-extra-virgin-olive-oil-makes-difference/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/de/blog/kategorie/richtiges-geniessen/roh-oder-gekocht-wann-olivenoel-den-unterschied-macht/,/de/blog/kategorie/richtiges-geniessen/roh-oder-gekocht-wann-olivenoel-den-unterschied-macht/,200,,http://localhost:3000/de/blog/kategorie/richtiges-geniessen/roh-oder-gekocht-wann-olivenoel-den-unterschied-macht/,/de/blog/kategorie/richtiges-geniessen/roh-oder-gekocht-wann-olivenoel-den-unterschied-macht/,200,0,none,true,true,false,http://localhost:3000/de/blog/kategorie/richtiges-geniessen/roh-oder-gekocht-wann-olivenoel-den-unterschied-macht/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/nl/blog/categorie/correct-gebruik/rauw-of-verwarmd-wanneer-olijfolie-het-verschil-maakt/,/nl/blog/categorie/correct-gebruik/rauw-of-verwarmd-wanneer-olijfolie-het-verschil-maakt/,200,,http://localhost:3000/nl/blog/categorie/correct-gebruik/rauw-of-verwarmd-wanneer-olijfolie-het-verschil-maakt/,/nl/blog/categorie/correct-gebruik/rauw-of-verwarmd-wanneer-olijfolie-het-verschil-maakt/,200,0,none,true,true,false,http://localhost:3000/nl/blog/categorie/correct-gebruik/rauw-of-verwarmd-wanneer-olijfolie-het-verschil-maakt/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/da/blog/kategori/korrekt-forbrug/raa-eller-tilberedt-hvornaar-olivenolie-goer-forskellen/,/da/blog/kategori/korrekt-forbrug/raa-eller-tilberedt-hvornaar-olivenolie-goer-forskellen/,200,,http://localhost:3000/da/blog/kategori/korrekt-forbrug/raa-eller-tilberedt-hvornaar-olivenolie-goer-forskellen/,/da/blog/kategori/korrekt-forbrug/raa-eller-tilberedt-hvornaar-olivenolie-goer-forskellen/,200,0,none,true,true,false,http://localhost:3000/da/blog/kategori/korrekt-forbrug/raa-eller-tilberedt-hvornaar-olivenolie-goer-forskellen/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/no/blog/kategori/riktig-bruk/raa-eller-tilberedt-hvornaar-olivenolje-gjoer-forskjellen/,/no/blog/kategori/riktig-bruk/raa-eller-tilberedt-hvornaar-olivenolje-gjoer-forskjellen/,200,,http://localhost:3000/no/blog/kategori/riktig-bruk/raa-eller-tilberedt-hvornaar-olivenolje-gjoer-forskjellen/,/no/blog/kategori/riktig-bruk/raa-eller-tilberedt-hvornaar-olivenolje-gjoer-forskjellen/,200,0,none,true,true,false,http://localhost:3000/no/blog/kategori/riktig-bruk/raa-eller-tilberedt-hvornaar-olivenolje-gjoer-forskjellen/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/blog/categoria/ricette-e-abbinamenti/miglior-olio-bruschetta/,/blog/categoria/ricette-e-abbinamenti/miglior-olio-bruschetta/,200,,http://localhost:3000/blog/categoria/ricette-e-abbinamenti/miglior-olio-bruschetta/,/blog/categoria/ricette-e-abbinamenti/miglior-olio-bruschetta/,200,0,none,true,true,false,http://localhost:3000/blog/categoria/ricette-e-abbinamenti/miglior-olio-bruschetta/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/en/blog/category/recipes-pairings/best-olive-oil-for-bruschetta/,/en/blog/category/recipes-pairings/best-olive-oil-for-bruschetta/,200,,http://localhost:3000/en/blog/category/recipes-pairings/best-olive-oil-for-bruschetta/,/en/blog/category/recipes-pairings/best-olive-oil-for-bruschetta/,200,0,none,true,true,false,http://localhost:3000/en/blog/category/recipes-pairings/best-olive-oil-for-bruschetta/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/de/blog/kategorie/rezepte-kombinationen/beste-olivenoel-fuer-bruschetta/,/de/blog/kategorie/rezepte-kombinationen/beste-olivenoel-fuer-bruschetta/,200,,http://localhost:3000/de/blog/kategorie/rezepte-kombinationen/beste-olivenoel-fuer-bruschetta/,/de/blog/kategorie/rezepte-kombinationen/beste-olivenoel-fuer-bruschetta/,200,0,none,true,true,false,http://localhost:3000/de/blog/kategorie/rezepte-kombinationen/beste-olivenoel-fuer-bruschetta/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/nl/blog/categorie/recepten-combinaties/beste-olijfolie-voor-bruschetta/,/nl/blog/categorie/recepten-combinaties/beste-olijfolie-voor-bruschetta/,200,,http://localhost:3000/nl/blog/categorie/recepten-combinaties/beste-olijfolie-voor-bruschetta/,/nl/blog/categorie/recepten-combinaties/beste-olijfolie-voor-bruschetta/,200,0,none,true,true,false,http://localhost:3000/nl/blog/categorie/recepten-combinaties/beste-olijfolie-voor-bruschetta/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/da/blog/kategori/opskrifter-parringer/bedste-olivenolie-til-bruschetta/,/da/blog/kategori/opskrifter-parringer/bedste-olivenolie-til-bruschetta/,200,,http://localhost:3000/da/blog/kategori/opskrifter-parringer/bedste-olivenolie-til-bruschetta/,/da/blog/kategori/opskrifter-parringer/bedste-olivenolie-til-bruschetta/,200,0,none,true,true,false,http://localhost:3000/da/blog/kategori/opskrifter-parringer/bedste-olivenolie-til-bruschetta/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/no/blog/kategori/oppskrifter-parringer/beste-olivenolje-til-bruschetta/,/no/blog/kategori/oppskrifter-parringer/beste-olivenolje-til-bruschetta/,200,,http://localhost:3000/no/blog/kategori/oppskrifter-parringer/beste-olivenolje-til-bruschetta/,/no/blog/kategori/oppskrifter-parringer/beste-olivenolje-til-bruschetta/,200,0,none,true,true,false,http://localhost:3000/no/blog/kategori/oppskrifter-parringer/beste-olivenolje-til-bruschetta/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/blog/categoria/ricette-e-abbinamenti/olio-per-insalata/,/blog/categoria/ricette-e-abbinamenti/olio-per-insalata/,200,,http://localhost:3000/blog/categoria/ricette-e-abbinamenti/olio-per-insalata/,/blog/categoria/ricette-e-abbinamenti/olio-per-insalata/,200,0,none,true,true,false,http://localhost:3000/blog/categoria/ricette-e-abbinamenti/olio-per-insalata/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/en/blog/category/recipes-pairings/best-olive-oil-for-salad-dressing/,/en/blog/category/recipes-pairings/best-olive-oil-for-salad-dressing/,200,,http://localhost:3000/en/blog/category/recipes-pairings/best-olive-oil-for-salad-dressing/,/en/blog/category/recipes-pairings/best-olive-oil-for-salad-dressing/,200,0,none,true,true,false,http://localhost:3000/en/blog/category/recipes-pairings/best-olive-oil-for-salad-dressing/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/de/blog/kategorie/rezepte-kombinationen/bestes-olivenoel-fuer-salatdressing/,/de/blog/kategorie/rezepte-kombinationen/bestes-olivenoel-fuer-salatdressing/,200,,http://localhost:3000/de/blog/kategorie/rezepte-kombinationen/bestes-olivenoel-fuer-salatdressing/,/de/blog/kategorie/rezepte-kombinationen/bestes-olivenoel-fuer-salatdressing/,200,0,none,true,true,false,http://localhost:3000/de/blog/kategorie/rezepte-kombinationen/bestes-olivenoel-fuer-salatdressing/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/nl/blog/categorie/recepten-combinaties/beste-olijfolie-voor-salatedressing/,/nl/blog/categorie/recepten-combinaties/beste-olijfolie-voor-salatedressing/,200,,http://localhost:3000/nl/blog/categorie/recepten-combinaties/beste-olijfolie-voor-salatedressing/,/nl/blog/categorie/recepten-combinaties/beste-olijfolie-voor-salatedressing/,200,0,none,true,true,false,http://localhost:3000/nl/blog/categorie/recepten-combinaties/beste-olijfolie-voor-salatedressing/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/da/blog/kategori/opskrifter-parringer/bedste-olivenolie-til-salatdressing/,/da/blog/kategori/opskrifter-parringer/bedste-olivenolie-til-salatdressing/,200,,http://localhost:3000/da/blog/kategori/opskrifter-parringer/bedste-olivenolie-til-salatdressing/,/da/blog/kategori/opskrifter-parringer/bedste-olivenolie-til-salatdressing/,200,0,none,true,true,false,http://localhost:3000/da/blog/kategori/opskrifter-parringer/bedste-olivenolie-til-salatdressing/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/no/blog/kategori/oppskrifter-parringer/beste-olivenolje-til-salatdressing/,/no/blog/kategori/oppskrifter-parringer/beste-olivenolje-til-salatdressing/,200,,http://localhost:3000/no/blog/kategori/oppskrifter-parringer/beste-olivenolje-til-salatdressing/,/no/blog/kategori/oppskrifter-parringer/beste-olivenolje-til-salatdressing/,200,0,none,true,true,false,http://localhost:3000/no/blog/kategori/oppskrifter-parringer/beste-olivenolje-til-salatdressing/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/blog/categoria/ricette-e-abbinamenti/olio-per-pasta-aglio-olio/,/blog/categoria/ricette-e-abbinamenti/olio-per-pasta-aglio-olio/,200,,http://localhost:3000/blog/categoria/ricette-e-abbinamenti/olio-per-pasta-aglio-olio/,/blog/categoria/ricette-e-abbinamenti/olio-per-pasta-aglio-olio/,200,0,none,true,true,false,http://localhost:3000/blog/categoria/ricette-e-abbinamenti/olio-per-pasta-aglio-olio/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/en/blog/category/recipes-pairings/best-olive-oil-for-garlic-oil-pasta/,/en/blog/category/recipes-pairings/best-olive-oil-for-garlic-oil-pasta/,200,,http://localhost:3000/en/blog/category/recipes-pairings/best-olive-oil-for-garlic-oil-pasta/,/en/blog/category/recipes-pairings/best-olive-oil-for-garlic-oil-pasta/,200,0,none,true,true,false,http://localhost:3000/en/blog/category/recipes-pairings/best-olive-oil-for-garlic-oil-pasta/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/de/blog/kategorie/rezepte-kombinationen/olivenoel-fuer-spaghetti-aglio-olio/,/de/blog/kategorie/rezepte-kombinationen/olivenoel-fuer-spaghetti-aglio-olio/,200,,http://localhost:3000/de/blog/kategorie/rezepte-kombinationen/olivenoel-fuer-spaghetti-aglio-olio/,/de/blog/kategorie/rezepte-kombinationen/olivenoel-fuer-spaghetti-aglio-olio/,200,0,none,true,true,false,http://localhost:3000/de/blog/kategorie/rezepte-kombinationen/olivenoel-fuer-spaghetti-aglio-olio/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/nl/blog/categorie/recepten-combinaties/olijfolie-voor-pasta-aglio-olio/,/nl/blog/categorie/recepten-combinaties/olijfolie-voor-pasta-aglio-olio/,200,,http://localhost:3000/nl/blog/categorie/recepten-combinaties/olijfolie-voor-pasta-aglio-olio/,/nl/blog/categorie/recepten-combinaties/olijfolie-voor-pasta-aglio-olio/,200,0,none,true,true,false,http://localhost:3000/nl/blog/categorie/recepten-combinaties/olijfolie-voor-pasta-aglio-olio/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/da/blog/kategori/opskrifter-parringer/olivenolie-til-pasta-aglio-olio/,/da/blog/kategori/opskrifter-parringer/olivenolie-til-pasta-aglio-olio/,200,,http://localhost:3000/da/blog/kategori/opskrifter-parringer/olivenolie-til-pasta-aglio-olio/,/da/blog/kategori/opskrifter-parringer/olivenolie-til-pasta-aglio-olio/,200,0,none,true,true,false,http://localhost:3000/da/blog/kategori/opskrifter-parringer/olivenolie-til-pasta-aglio-olio/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/no/blog/kategori/oppskrifter-parringer/olivenolje-til-pasta-aglio-olio/,/no/blog/kategori/oppskrifter-parringer/olivenolje-til-pasta-aglio-olio/,200,,http://localhost:3000/no/blog/kategori/oppskrifter-parringer/olivenolje-til-pasta-aglio-olio/,/no/blog/kategori/oppskrifter-parringer/olivenolje-til-pasta-aglio-olio/,200,0,none,true,true,false,http://localhost:3000/no/blog/kategori/oppskrifter-parringer/olivenolje-til-pasta-aglio-olio/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/blog/categoria/ricette-e-abbinamenti/olio-per-legumi-zuppe/,/blog/categoria/ricette-e-abbinamenti/olio-per-legumi-zuppe/,200,,http://localhost:3000/blog/categoria/ricette-e-abbinamenti/olio-per-legumi-zuppe/,/blog/categoria/ricette-e-abbinamenti/olio-per-legumi-zuppe/,200,0,none,true,true,false,http://localhost:3000/blog/categoria/ricette-e-abbinamenti/olio-per-legumi-zuppe/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/en/blog/category/recipes-pairings/best-olive-oil-for-soups-legumes/,/en/blog/category/recipes-pairings/best-olive-oil-for-soups-legumes/,200,,http://localhost:3000/en/blog/category/recipes-pairings/best-olive-oil-for-soups-legumes/,/en/blog/category/recipes-pairings/best-olive-oil-for-soups-legumes/,200,0,none,true,true,false,http://localhost:3000/en/blog/category/recipes-pairings/best-olive-oil-for-soups-legumes/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/de/blog/kategorie/rezepte-kombinationen/olivenoel-fuer-suppen-und-eintoepfe/,/de/blog/kategorie/rezepte-kombinationen/olivenoel-fuer-suppen-und-eintoepfe/,200,,http://localhost:3000/de/blog/kategorie/rezepte-kombinationen/olivenoel-fuer-suppen-und-eintoepfe/,/de/blog/kategorie/rezepte-kombinationen/olivenoel-fuer-suppen-und-eintoepfe/,200,0,none,true,true,false,http://localhost:3000/de/blog/kategorie/rezepte-kombinationen/olivenoel-fuer-suppen-und-eintoepfe/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/nl/blog/categorie/recepten-combinaties/olijfolie-voor-soep-en-peulvruchten/,/nl/blog/categorie/recepten-combinaties/olijfolie-voor-soep-en-peulvruchten/,200,,http://localhost:3000/nl/blog/categorie/recepten-combinaties/olijfolie-voor-soep-en-peulvruchten/,/nl/blog/categorie/recepten-combinaties/olijfolie-voor-soep-en-peulvruchten/,200,0,none,true,true,false,http://localhost:3000/nl/blog/categorie/recepten-combinaties/olijfolie-voor-soep-en-peulvruchten/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/da/blog/kategori/opskrifter-parringer/olivenolie-til-baelgfrugter-supper/,/da/blog/kategori/opskrifter-parringer/olivenolie-til-baelgfrugter-supper/,200,,http://localhost:3000/da/blog/kategori/opskrifter-parringer/olivenolie-til-baelgfrugter-supper/,/da/blog/kategori/opskrifter-parringer/olivenolie-til-baelgfrugter-supper/,200,0,none,true,true,false,http://localhost:3000/da/blog/kategori/opskrifter-parringer/olivenolie-til-baelgfrugter-supper/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/no/blog/kategori/oppskrifter-parringer/olivenolje-til-belgfrukter-supper/,/no/blog/kategori/oppskrifter-parringer/olivenolje-til-belgfrukter-supper/,200,,http://localhost:3000/no/blog/kategori/oppskrifter-parringer/olivenolje-til-belgfrukter-supper/,/no/blog/kategori/oppskrifter-parringer/olivenolje-til-belgfrukter-supper/,200,0,none,true,true,false,http://localhost:3000/no/blog/kategori/oppskrifter-parringer/olivenolje-til-belgfrukter-supper/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/blog/categoria/ricette-e-abbinamenti/pane-e-olio-degustazione-ospiti/,/blog/categoria/ricette-e-abbinamenti/pane-e-olio-degustazione-ospiti/,200,,http://localhost:3000/blog/categoria/ricette-e-abbinamenti/pane-e-olio-degustazione-ospiti/,/blog/categoria/ricette-e-abbinamenti/pane-e-olio-degustazione-ospiti/,200,0,none,true,true,false,http://localhost:3000/blog/categoria/ricette-e-abbinamenti/pane-e-olio-degustazione-ospiti/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/en/blog/category/recipes-pairings/bread-and-olive-oil-tasting-guide-guests/,/en/blog/category/recipes-pairings/bread-and-olive-oil-tasting-guide-guests/,200,,http://localhost:3000/en/blog/category/recipes-pairings/bread-and-olive-oil-tasting-guide-guests/,/en/blog/category/recipes-pairings/bread-and-olive-oil-tasting-guide-guests/,200,0,none,true,true,false,http://localhost:3000/en/blog/category/recipes-pairings/bread-and-olive-oil-tasting-guide-guests/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/de/blog/kategorie/rezepte-kombinationen/brot-und-olivenoel-verkostung-gaeste/,/de/blog/kategorie/rezepte-kombinationen/brot-und-olivenoel-verkostung-gaeste/,200,,http://localhost:3000/de/blog/kategorie/rezepte-kombinationen/brot-und-olivenoel-verkostung-gaeste/,/de/blog/kategorie/rezepte-kombinationen/brot-und-olivenoel-verkostung-gaeste/,200,0,none,true,true,false,http://localhost:3000/de/blog/kategorie/rezepte-kombinationen/brot-und-olivenoel-verkostung-gaeste/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/nl/blog/categorie/recepten-combinaties/brood-en-olijfolie-proeverij-gasten/,/nl/blog/categorie/recepten-combinaties/brood-en-olijfolie-proeverij-gasten/,200,,http://localhost:3000/nl/blog/categorie/recepten-combinaties/brood-en-olijfolie-proeverij-gasten/,/nl/blog/categorie/recepten-combinaties/brood-en-olijfolie-proeverij-gasten/,200,0,none,true,true,false,http://localhost:3000/nl/blog/categorie/recepten-combinaties/brood-en-olijfolie-proeverij-gasten/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/da/blog/kategori/opskrifter-parringer/broed-og-olivenolie-smagningsguide-gaester/,/da/blog/kategori/opskrifter-parringer/broed-og-olivenolie-smagningsguide-gaester/,200,,http://localhost:3000/da/blog/kategori/opskrifter-parringer/broed-og-olivenolie-smagningsguide-gaester/,/da/blog/kategori/opskrifter-parringer/broed-og-olivenolie-smagningsguide-gaester/,200,0,none,true,true,false,http://localhost:3000/da/blog/kategori/opskrifter-parringer/broed-og-olivenolie-smagningsguide-gaester/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/no/blog/kategori/oppskrifter-parringer/broed-og-olivenolje-smaksguide-gjester/,/no/blog/kategori/oppskrifter-parringer/broed-og-olivenolje-smaksguide-gjester/,200,,http://localhost:3000/no/blog/kategori/oppskrifter-parringer/broed-og-olivenolje-smaksguide-gjester/,/no/blog/kategori/oppskrifter-parringer/broed-og-olivenolje-smaksguide-gjester/,200,0,none,true,true,false,http://localhost:3000/no/blog/kategori/oppskrifter-parringer/broed-og-olivenolje-smaksguide-gjester/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/blog/categoria/ricette-e-abbinamenti/olio-evo-nei-dolci/,/blog/categoria/ricette-e-abbinamenti/olio-evo-nei-dolci/,200,,http://localhost:3000/blog/categoria/ricette-e-abbinamenti/olio-evo-nei-dolci/,/blog/categoria/ricette-e-abbinamenti/olio-evo-nei-dolci/,200,0,none,true,true,false,http://localhost:3000/blog/categoria/ricette-e-abbinamenti/olio-evo-nei-dolci/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/en/blog/category/recipes-pairings/baking-with-extra-virgin-olive-oil-desserts/,/en/blog/category/recipes-pairings/baking-with-extra-virgin-olive-oil-desserts/,200,,http://localhost:3000/en/blog/category/recipes-pairings/baking-with-extra-virgin-olive-oil-desserts/,/en/blog/category/recipes-pairings/baking-with-extra-virgin-olive-oil-desserts/,200,0,none,true,true,false,http://localhost:3000/en/blog/category/recipes-pairings/baking-with-extra-virgin-olive-oil-desserts/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/de/blog/kategorie/rezepte-kombinationen/backen-mit-olivenoel-extra-desserts/,/de/blog/kategorie/rezepte-kombinationen/backen-mit-olivenoel-extra-desserts/,200,,http://localhost:3000/de/blog/kategorie/rezepte-kombinationen/backen-mit-olivenoel-extra-desserts/,/de/blog/kategorie/rezepte-kombinationen/backen-mit-olivenoel-extra-desserts/,200,0,none,true,true,false,http://localhost:3000/de/blog/kategorie/rezepte-kombinationen/backen-mit-olivenoel-extra-desserts/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/nl/blog/categorie/recepten-combinaties/bakken-met-extra-vierge-olijfolie/,/nl/blog/categorie/recepten-combinaties/bakken-met-extra-vierge-olijfolie/,200,,http://localhost:3000/nl/blog/categorie/recepten-combinaties/bakken-met-extra-vierge-olijfolie/,/nl/blog/categorie/recepten-combinaties/bakken-met-extra-vierge-olijfolie/,200,0,none,true,true,false,http://localhost:3000/nl/blog/categorie/recepten-combinaties/bakken-met-extra-vierge-olijfolie/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/da/blog/kategori/opskrifter-parringer/bagning-med-ekstra-jomfruolivenolie/,/da/blog/kategori/opskrifter-parringer/bagning-med-ekstra-jomfruolivenolie/,200,,http://localhost:3000/da/blog/kategori/opskrifter-parringer/bagning-med-ekstra-jomfruolivenolie/,/da/blog/kategori/opskrifter-parringer/bagning-med-ekstra-jomfruolivenolie/,200,0,none,true,true,false,http://localhost:3000/da/blog/kategori/opskrifter-parringer/bagning-med-ekstra-jomfruolivenolie/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/no/blog/kategori/oppskrifter-parringer/baking-med-ekstra-jomfruolivenolje/,/no/blog/kategori/oppskrifter-parringer/baking-med-ekstra-jomfruolivenolje/,200,,http://localhost:3000/no/blog/kategori/oppskrifter-parringer/baking-med-ekstra-jomfruolivenolje/,/no/blog/kategori/oppskrifter-parringer/baking-med-ekstra-jomfruolivenolje/,200,0,none,true,true,false,http://localhost:3000/no/blog/kategori/oppskrifter-parringer/baking-med-ekstra-jomfruolivenolje/,LOCAL_INDEXABLE_200,1,false
